"SS","YEAR","NEAR.DIST.harvest","MEANAGE.565.harvest"
"CL:F-100-1:1-4",2012,118.3074117,18
"CL:F-100-1:1-4",2014,118.3074117,20
"CL:F-100-1:1-4",1993,1000,102.5066681
"CL:F-100-1:1-4",1994,1000,102.5066681
"CL:F-100-1:1-4",1995,118.3074117,1
"CL:F-100-1:1-4",1996,118.3074117,2
"CL:F-100-1:1-4",1997,118.3074117,3
"CL:F-100-1:1-4",1998,118.3074117,4
"CL:F-100-1:1-4",1999,118.3074117,5
"CL:F-100-1:2-1",2000,100.7317316,6
"CL:F-100-1:2-1",2001,100.7317316,7
"CL:F-100-1:2-1",2002,100.7317316,8
"CL:F-100-1:2-1",2003,100.7317316,9
"CL:F-100-1:2-1",2005,100.7317316,11
"CL:F-100-1:2-1",2006,100.7317316,12
"CL:F-100-1:2-1",2007,100.7317316,13
"CL:F-100-1:2-1",2008,100.7317316,14
"CL:F-100-1:2-1",2009,100.7317316,15
"CL:F-100-1:2-1",2010,100.7317316,16
"CL:F-100-1:2-1",2011,100.7317316,17
"CL:F-100-1:2-1",2012,100.7317316,18
"CL:F-100-1:2-1",2014,100.7317316,20
"CL:F-100-1:2-1",1993,1000,102.5066681
"CL:F-100-1:2-1",1994,593.7231742,102.5066681
"CL:F-100-1:2-1",1995,100.7317316,1
"CL:F-100-1:2-1",1996,100.7317316,2
"CL:F-100-1:2-1",1997,100.7317316,3
"CL:F-100-1:2-1",1998,100.7317316,4
"CL:F-100-1:2-1",1999,100.7317316,5
"CL:F-100-1:2-2",2000,296.2592485,6
"CL:F-100-1:2-2",2001,296.2592485,7
"CL:F-100-1:2-2",2002,296.2592485,8
"CL:F-100-1:2-2",2003,296.2592485,9
"CL:F-100-1:2-2",2005,296.2592485,11
"CL:F-100-1:2-2",2006,296.2592485,12
"CL:F-100-1:2-2",2007,296.2592485,13
"CL:F-100-1:2-2",2008,296.2592485,14
"CL:F-100-1:2-2",2009,296.2592485,15
"CL:F-100-1:2-2",2010,296.2592485,16
"CL:F-100-1:2-2",2011,296.2592485,17
"CL:F-100-1:2-2",2012,296.2592485,18
"CL:F-100-1:2-2",2014,296.2592485,20
"CL:F-100-1:2-2",1993,1000,102.5066681
"CL:F-100-1:2-2",1994,712.6473882,102.5066681
"CL:F-100-1:2-2",1995,296.2592485,1
"CL:F-100-1:2-2",1996,296.2592485,2
"CL:F-100-1:2-2",1997,296.2592485,3
"CL:F-100-1:2-2",1998,296.2592485,4
"CL:F-100-1:2-2",1999,296.2592485,5
"CL:F-100-1:2-3",2000,318.1737068,6
"CL:F-100-1:2-3",2001,318.1737068,7
"CL:F-100-1:2-3",2002,318.1737068,8
"CL:F-100-1:2-3",2003,318.1737068,9
"CL:F-100-1:2-3",2005,318.1737068,11
"CL:F-100-1:2-3",2006,318.1737068,12
"CL:F-100-1:2-3",2007,318.1737068,13
"CL:F-100-1:2-3",2008,318.1737068,14
"CL:F-100-1:2-3",2009,318.1737068,15
"CL:F-100-1:2-3",2010,318.1737068,16
"CL:F-100-1:2-3",2011,318.1737068,17
"CL:F-100-1:2-3",2012,318.1737068,18
"CL:F-100-1:2-3",2014,318.1737068,20
"CL:F-100-1:2-3",1993,1000,102.5066681
"CL:F-100-1:2-3",1994,927.1808856,102.5066681
"CL:F-100-1:2-3",1995,318.1737068,1
"CL:F-100-1:2-3",1996,318.1737068,2
"CL:F-100-1:2-3",1997,318.1737068,3
"CL:F-100-1:2-3",1998,318.1737068,4
"CL:F-100-1:2-3",1999,318.1737068,5
"CL:F-100-1:2-4",2000,118.4137587,6
"CL:F-100-1:2-4",2001,118.4137587,7
"CL:F-100-1:2-4",2002,118.4137587,8
"CL:F-100-1:2-4",2003,118.4137587,9
"CL:F-100-1:2-4",2005,118.4137587,11
"CL:F-100-1:2-4",2006,118.4137587,12
"CL:F-100-1:2-4",2007,118.4137587,13
"CL:F-100-1:2-4",2008,118.4137587,14
"CL:F-100-1:2-4",2009,118.4137587,15
"CL:F-100-1:2-4",2010,118.4137587,16
"CL:F-100-1:2-4",2011,118.4137587,17
"CL:F-100-1:2-4",2012,118.4137587,18
"CL:F-100-1:2-4",2014,118.4137587,20
"CL:F-100-1:2-4",1993,1000,102.5066681
"CL:F-100-1:2-4",1994,1000,102.5066681
"CL:F-100-1:2-4",1995,118.4137587,1
"CL:F-100-1:2-4",1996,118.4137587,2
"CL:F-100-1:2-4",1997,118.4137587,3
"CL:F-100-1:2-4",1998,118.4137587,4
"CL:F-100-1:2-4",1999,118.4137587,5
"CL:F-100-1:3-1",2000,115.3206028,6
"CL:F-100-1:3-1",2001,115.3206028,7
"CL:F-100-1:3-1",2002,115.3206028,8
"CL:F-100-1:3-1",2003,115.3206028,9
"CL:F-100-1:3-1",2005,115.3206028,11
"CL:F-100-1:3-1",2006,115.3206028,12
"CL:F-100-1:3-1",2007,115.3206028,13
"CL:F-100-1:3-1",2008,115.3206028,14
"CL:F-100-1:3-1",2009,115.3206028,15
"CL:F-100-1:3-1",2010,115.3206028,16
"CL:F-100-1:3-1",2011,115.3206028,17
"CL:F-100-1:3-1",2012,115.3206028,18
"CL:F-100-1:3-1",2014,115.3206028,20
"CL:F-100-1:3-1",1993,1000,102.5066681
"CL:F-100-1:3-1",1994,744.7715351,102.5066681
"CL:F-100-1:3-1",1995,115.3206028,1
"CL:F-100-1:3-1",1996,115.3206028,2
"CL:F-100-1:3-1",1997,115.3206028,3
"CL:F-100-1:3-1",1998,115.3206028,4
"CL:F-100-1:3-1",1999,115.3206028,5
"CL:F-100-1:3-2",2000,314.6984264,6
"CL:F-100-1:3-2",2001,314.6984264,7
"CL:F-100-1:3-2",2002,314.6984264,8
"CL:F-100-1:3-2",2003,314.6984264,9
"CL:F-100-1:3-2",2005,314.6984264,11
"CL:F-100-1:3-2",2006,314.6984264,12
"CL:F-100-1:3-2",2007,314.6984264,13
"CL:F-100-1:3-2",2008,314.6984264,14
"CL:F-100-1:3-2",2009,314.6984264,15
"CL:F-100-1:3-2",2010,314.6984264,16
"CL:F-100-1:3-2",2011,314.6984264,17
"CL:F-100-1:3-2",2012,314.6984264,18
"CL:F-100-1:3-2",2014,314.6984264,20
"CL:F-100-1:3-2",1993,1000,102.5066681
"CL:F-100-1:3-2",1994,823.4309547,102.5066681
"CL:F-100-1:3-2",1995,314.6984264,1
"CL:F-100-1:3-2",1996,314.6984264,2
"CL:F-100-1:3-2",1997,314.6984264,3
"CL:F-100-1:3-2",1998,314.6984264,4
"CL:F-100-1:3-2",1999,314.6984264,5
"CL:F-100-1:3-3",2000,320.4065188,6
"CL:F-100-1:3-3",2001,320.4065188,7
"CL:F-100-1:3-3",2002,320.4065188,8
"CL:F-100-1:3-3",2003,320.4065188,9
"CL:F-100-1:3-3",2005,320.4065188,11
"CL:F-100-1:3-3",2006,320.4065188,12
"CL:F-100-1:3-3",2007,320.4065188,13
"CL:F-100-1:3-3",2008,320.4065188,14
"CL:F-100-1:3-3",2009,320.4065188,15
"CL:F-100-1:3-3",2010,320.4065188,16
"CL:F-100-1:3-3",2011,320.4065188,17
"CL:F-100-1:3-3",2012,320.4065188,18
"CL:F-100-1:3-3",2014,320.4065188,20
"CL:F-100-1:3-3",1993,1000,102.5066681
"CL:F-100-1:3-3",1994,1000,102.5066681
"CL:F-100-1:3-3",1995,320.4065188,1
"CL:F-100-1:3-3",1996,320.4065188,2
"CL:F-100-1:3-3",1997,320.4065188,3
"CL:F-100-1:3-3",1998,320.4065188,4
"CL:F-100-1:3-3",1999,320.4065188,5
"CL:F-100-1:3-4",2000,120.3740086,6
"CL:F-100-1:3-4",2001,120.3740086,7
"CL:F-100-1:3-4",2002,120.3740086,8
"CL:F-100-1:3-4",2003,120.3740086,9
"CL:F-100-1:3-4",2005,120.3740086,11
"CL:F-100-1:3-4",2006,120.3740086,12
"CL:F-100-1:3-4",2007,120.3740086,13
"CL:F-100-1:3-4",2008,120.3740086,14
"CL:F-100-1:3-4",2009,120.3740086,15
"CL:F-100-1:3-4",2010,120.3740086,16
"CL:F-100-1:3-4",2011,120.3740086,17
"CL:F-100-1:3-4",2012,120.3740086,18
"CL:F-100-1:3-4",2014,120.3740086,20
"CL:F-100-1:3-4",1993,1000,102.5066681
"CL:F-100-1:3-4",1994,1000,102.5066681
"CL:F-100-1:3-4",1995,120.3740086,1
"CL:F-100-1:3-4",1996,120.3740086,2
"CL:F-100-1:3-4",1997,120.3740086,3
"CL:F-100-1:3-4",1998,120.3740086,4
"CL:F-100-1:3-4",1999,120.3740086,5
"CL:F-100-1:4-1",2000,113.9046376,6
"CL:F-100-1:4-1",2001,113.9046376,7
"CL:F-100-1:4-1",2002,113.9046376,8
"CL:F-100-1:4-1",2003,113.9046376,9
"CL:F-100-1:4-1",2005,113.9046376,11
"CL:F-100-1:4-1",2006,113.9046376,12
"CL:F-100-1:4-1",2007,113.9046376,13
"CL:F-100-1:4-1",2008,113.9046376,14
"CL:F-100-1:4-1",2009,113.9046376,15
"CL:F-100-1:4-1",2010,113.9046376,16
"CL:F-100-1:4-1",2011,113.9046376,17
"CL:F-100-1:4-1",2012,113.9046376,18
"CL:F-100-1:4-1",2014,113.9046376,20
"CL:F-100-1:4-1",1993,1000,102.5066681
"CL:F-100-1:4-1",1994,911.8630781,102.5066681
"CL:F-100-1:4-1",1995,113.9046376,1
"CL:F-100-1:4-1",1996,113.9046376,2
"CL:F-100-1:4-1",1997,113.9046376,3
"CL:F-100-1:4-1",1998,113.9046376,4
"CL:F-100-1:4-1",1999,113.9046376,5
"CL:F-100-1:4-2",2000,314.758123,6
"CL:F-100-1:4-2",2001,314.758123,7
"CL:F-100-1:4-2",2002,314.758123,8
"CL:F-100-1:4-2",2003,314.758123,9
"CL:F-100-1:4-2",2005,314.758123,11
"CL:F-100-1:4-2",2006,314.758123,12
"CL:F-100-1:4-2",2007,314.758123,13
"CL:F-100-1:4-2",2008,314.758123,14
"CL:F-100-1:4-2",2009,314.758123,15
"CL:F-100-1:4-2",2010,314.758123,16
"CL:F-100-1:4-2",2011,314.758123,17
"CL:F-100-1:4-2",2012,314.758123,18
"CL:F-100-1:4-2",2014,314.758123,20
"CL:F-100-1:4-2",1993,1000,102.5066681
"CL:F-100-1:4-2",1994,963.4485048,102.5066681
"CL:F-100-1:4-2",1995,314.758123,1
"CL:F-100-1:4-2",1996,314.758123,2
"CL:F-100-1:4-2",1997,314.758123,3
"CL:F-100-1:4-2",1998,314.758123,4
"CL:F-100-1:4-2",1999,314.758123,5
"CL:F-100-1:4-3",2000,315.5035891,6
"CL:F-100-1:4-3",2001,315.5035891,7
"CL:F-100-1:4-3",2002,315.5035891,8
"CL:F-100-1:4-3",2003,315.5035891,9
"CL:F-100-1:4-3",2005,315.5035891,11
"CL:F-100-1:4-3",2006,315.5035891,12
"CL:F-100-1:4-3",2007,315.5035891,13
"CL:F-100-1:4-3",2008,315.5035891,14
"CL:F-100-1:4-3",2009,315.5035891,15
"CL:F-100-1:4-3",2010,315.5035891,16
"CL:F-100-1:4-3",2011,315.5035891,17
"CL:F-100-1:4-3",2012,315.5035891,18
"CL:F-100-1:4-3",2014,315.5035891,20
"CL:F-100-1:4-3",1993,1000,102.5066681
"CL:F-100-1:4-3",1994,1000,102.5066681
"CL:F-100-1:4-3",1995,315.5035891,1
"CL:F-100-1:4-3",1996,315.5035891,2
"CL:F-100-1:4-3",1997,315.5035891,3
"CL:F-100-1:4-3",1998,315.5035891,4
"CL:F-100-1:4-3",1999,315.5035891,5
"CL:F-100-1:4-4",2000,115.4819035,6
"CL:F-100-1:4-4",2001,115.4819035,7
"CL:F-100-1:4-4",2002,115.4819035,8
"CL:F-100-1:4-4",2003,115.4819035,9
"CL:F-100-1:4-4",2005,115.4819035,11
"CL:F-100-1:4-4",2006,115.4819035,12
"CL:F-100-1:4-4",2007,115.4819035,13
"CL:F-100-1:4-4",2008,115.4819035,14
"CL:F-100-1:4-4",2009,115.4819035,15
"CL:F-100-1:4-4",2010,115.4819035,16
"CL:F-100-1:4-4",2011,115.4819035,17
"CL:F-100-1:4-4",2012,115.4819035,18
"CL:F-100-1:4-4",2014,115.4819035,20
"CL:F-100-1:4-4",1993,1000,102.5066681
"CL:F-100-1:4-4",1994,1000,102.5066681
"CL:F-100-1:4-4",1995,115.4819035,1
"CL:F-100-1:4-4",1996,115.4819035,2
"CL:F-100-1:4-4",1997,115.4819035,3
"CL:F-100-1:4-4",1998,115.4819035,4
"CL:F-100-1:4-4",1999,115.4819035,5
"CL:F-100-1:5-1",2000,107.2740486,6
"CL:F-100-1:5-1",2001,107.2740486,7
"CL:F-100-1:5-1",2002,107.2740486,8
"CL:F-100-1:5-1",2003,107.2740486,9
"CL:F-100-1:5-1",2005,107.2740486,11
"CL:F-100-1:5-1",2006,107.2740486,12
"CL:F-100-1:5-1",2007,107.2740486,13
"CL:F-100-1:5-1",2008,107.2740486,14
"CL:F-100-1:5-1",2009,107.2740486,15
"CL:F-100-1:5-1",2010,107.2740486,16
"CL:F-100-1:5-1",2011,107.2740486,17
"CL:F-100-1:5-1",2012,107.2740486,18
"CL:F-100-1:5-1",2014,107.2740486,20
"CL:F-100-1:5-1",1993,1000,102.5066681
"CL:F-100-1:5-1",1994,1000,102.5066681
"CL:F-100-1:5-1",1995,107.2740486,1
"CL:F-100-1:5-1",1996,107.2740486,2
"CL:F-100-1:5-1",1997,107.2740486,3
"CL:F-100-1:5-1",1998,107.2740486,4
"CL:F-100-1:5-1",1999,107.2740486,5
"CL:F-100-1:5-2",2000,265.5841844,6
"CL:F-100-1:5-2",2001,265.5841844,7
"CL:F-100-1:5-2",2002,265.5841844,8
"CL:F-100-1:5-2",2003,265.5841844,9
"CL:F-100-1:5-2",2005,265.5841844,11
"CL:F-100-1:5-2",2006,265.5841844,12
"CL:F-100-1:5-2",2007,265.5841844,13
"CL:F-100-1:5-2",2008,265.5841844,14
"CL:F-100-1:5-2",2009,265.5841844,15
"CL:F-100-1:5-2",2010,265.5841844,16
"CL:F-100-1:5-2",2011,265.5841844,17
"CL:F-100-1:5-2",2012,265.5841844,18
"CL:F-100-1:5-2",2014,265.5841844,20
"CL:F-100-1:5-2",1993,1000,102.5066681
"CL:F-100-1:5-2",1994,1000,102.5066681
"CL:F-100-1:5-2",1995,265.5841844,1
"CL:F-100-1:5-2",1996,265.5841844,2
"CL:F-100-1:5-2",1997,265.5841844,3
"CL:F-100-1:5-2",1998,265.5841844,4
"CL:F-100-1:5-2",1999,265.5841844,5
"CL:F-100-1:5-3",2000,189.1897832,6
"CL:F-100-1:5-3",2001,189.1897832,7
"CL:F-100-1:5-3",2002,189.1897832,8
"CL:F-100-1:5-3",2003,189.1897832,9
"CL:F-100-1:5-3",2005,189.1897832,11
"CL:F-100-1:5-3",2006,189.1897832,12
"CL:F-100-1:5-3",2007,189.1897832,13
"CL:F-100-1:5-3",2008,189.1897832,14
"CL:F-100-1:5-3",2009,189.1897832,15
"CL:F-100-1:5-3",2010,189.1897832,16
"CL:F-100-1:5-3",2011,189.1897832,17
"CL:F-100-1:5-3",2012,189.1897832,18
"CL:F-100-1:5-3",2014,189.1897832,20
"CL:F-100-1:5-3",1993,1000,102.5066681
"CL:F-100-1:5-3",1994,1000,102.5066681
"CL:F-100-1:5-3",1995,189.1897832,1
"CL:F-100-1:5-3",1996,189.1897832,2
"CL:F-100-1:5-3",1997,189.1897832,3
"CL:F-100-1:5-3",1998,189.1897832,4
"CL:F-100-1:5-3",1999,189.1897832,5
"CL:F-100-1:5-4",2000,113.8601557,6
"CL:F-100-1:5-4",2001,113.8601557,7
"CL:F-100-1:5-4",2002,113.8601557,8
"CL:F-100-1:5-4",2003,113.8601557,9
"CL:F-100-1:5-4",2005,113.8601557,11
"CL:F-100-1:5-4",2006,113.8601557,12
"CL:F-100-1:5-4",2007,113.8601557,13
"CL:F-100-1:5-4",2008,113.8601557,14
"CL:F-100-1:5-4",2009,113.8601557,15
"CL:F-100-1:5-4",2010,113.8601557,16
"CL:F-100-1:5-4",2011,113.8601557,17
"CL:F-100-1:5-4",2012,113.8601557,18
"CL:F-100-1:5-4",2014,113.8601557,20
"CL:F-100-1:5-4",1993,1000,102.5066681
"CL:F-100-1:5-4",1994,1000,102.5066681
"CL:F-100-1:5-4",1995,113.8601557,1
"CL:F-100-1:5-4",1996,113.8601557,2
"CL:F-100-1:5-4",1997,113.8601557,3
"CL:F-100-1:5-4",1998,113.8601557,4
"CL:F-100-1:5-4",1999,113.8601557,5
"CL:F-100-2:1-1",2000,162.8467274,6
"CL:F-100-2:1-1",2001,162.8467274,7
"CL:F-100-2:1-1",2002,162.8467274,8
"CL:F-100-2:1-1",2003,162.8467274,9
"CL:F-100-2:1-1",2005,162.8467274,11
"CL:F-100-2:1-1",2006,162.8467274,12
"CL:F-100-2:1-1",2007,162.8467274,13
"CL:F-100-2:1-1",2008,162.8467274,14
"CL:F-100-2:1-1",2009,162.8467274,15
"CL:F-100-2:1-1",2010,162.8467274,16
"CL:F-100-2:1-1",2011,162.8467274,17
"CL:F-100-2:1-1",2012,162.8467274,18
"CL:F-100-2:1-1",2014,162.8467274,20
"CL:F-100-2:1-1",1993,1000,102.5066681
"CL:F-100-2:1-1",1994,1000,102.5066681
"CL:F-100-2:1-1",1995,162.8467274,1
"CL:F-100-2:1-1",1996,162.8467274,2
"CL:F-100-2:1-1",1997,162.8467274,3
"CL:F-100-2:1-1",1998,162.8467274,4
"CL:F-100-2:1-1",1999,162.8467274,5
"CL:F-100-2:1-2",2000,227.4684054,6
"CL:F-100-2:1-2",2001,227.4684054,7
"CL:F-100-2:1-2",2002,227.4684054,8
"CL:F-100-2:1-2",2003,227.4684054,9
"CL:F-100-2:1-2",2005,227.4684054,11
"CL:F-100-2:1-2",2006,227.4684054,12
"CL:F-100-2:1-2",2007,227.4684054,13
"CL:F-100-2:1-2",2008,227.4684054,14
"CL:F-100-2:1-2",2009,227.4684054,15
"CL:F-100-2:1-2",2010,227.4684054,16
"CL:F-100-2:1-2",2011,227.4684054,17
"CL:F-100-2:1-2",2012,227.4684054,18
"CL:F-100-2:1-2",2014,227.4684054,20
"CL:F-100-2:1-2",1993,1000,102.5066681
"CL:F-100-2:1-2",1994,1000,102.5066681
"CL:F-100-2:1-2",1995,227.4684054,1
"CL:F-100-2:1-2",1996,227.4684054,2
"CL:F-100-2:1-2",1997,227.4684054,3
"CL:F-100-2:1-2",1998,227.4684054,4
"CL:F-100-2:1-2",1999,227.4684054,5
"CL:F-100-2:1-3",2000,233.7486227,6
"CL:F-100-2:1-3",2001,233.7486227,7
"CL:F-100-2:1-3",2002,233.7486227,8
"CL:F-100-2:1-3",2003,233.7486227,9
"CL:F-100-2:1-3",2005,233.7486227,11
"CL:F-100-2:1-3",2006,233.7486227,12
"CL:F-100-2:1-3",2007,233.7486227,13
"CL:F-100-2:1-3",2008,233.7486227,14
"CL:F-100-2:1-3",2009,233.7486227,15
"CL:F-100-2:1-3",2010,233.7486227,16
"CL:F-100-2:1-3",2011,233.7486227,17
"CL:F-100-2:1-3",2012,233.7486227,18
"CL:F-100-2:1-3",2014,233.7486227,20
"CL:F-100-2:1-3",1993,895.4304822,102.5066681
"CL:F-100-2:1-3",1994,895.4304822,102.5066681
"CL:F-100-2:1-3",1995,233.7486227,1
"CL:F-100-2:1-3",1996,233.7486227,2
"CL:F-100-2:1-3",1997,233.7486227,3
"CL:F-100-2:1-3",1998,233.7486227,4
"CL:F-100-2:1-3",1999,233.7486227,5
"CL:F-100-2:1-4",2000,77.55234344,6
"CL:F-100-2:1-4",2001,77.55234344,7
"CL:F-100-2:1-4",2002,77.55234344,8
"CL:F-100-2:1-4",2003,77.55234344,9
"CL:F-100-2:1-4",2005,77.55234344,11
"CL:F-100-2:1-4",2006,77.55234344,12
"CL:F-100-2:1-4",2007,77.55234344,13
"CL:F-100-2:1-4",2008,77.55234344,14
"CL:F-100-2:1-4",2009,77.55234344,15
"CL:F-100-2:1-4",2010,77.55234344,16
"CL:F-100-2:1-4",2011,77.55234344,17
"CL:F-100-2:1-4",2012,77.55234344,18
"CL:F-100-2:1-4",2014,77.55234344,20
"CL:F-100-2:1-4",1993,753.1798029,102.5066681
"CL:F-100-2:1-4",1994,753.1798029,102.5066681
"CL:F-100-2:1-4",1995,77.55234344,1
"CL:F-100-2:1-4",1996,77.55234344,2
"CL:F-100-2:1-4",1997,77.55234344,3
"CL:F-100-2:1-4",1998,77.55234344,4
"CL:F-100-2:1-4",1999,77.55234344,5
"CL:F-100-2:2-1",2000,149.9938815,6
"CL:F-100-2:2-1",2001,149.9938815,7
"CL:F-100-2:2-1",2002,149.9938815,8
"CL:F-100-2:2-1",2003,149.9938815,9
"CL:F-100-2:2-1",2005,149.9938815,11
"CL:F-100-2:2-1",2006,149.9938815,12
"CL:F-100-2:2-1",2007,149.9938815,13
"CL:F-100-2:2-1",2008,149.9938815,14
"CL:F-100-2:2-1",2009,149.9938815,15
"CL:F-100-2:2-1",2010,149.9938815,16
"CL:F-100-2:2-1",2011,149.9938815,17
"CL:F-100-2:2-1",2012,149.9938815,18
"CL:F-100-2:2-1",2014,149.9938815,20
"CL:F-100-2:2-1",1993,1000,102.5066681
"CL:F-100-2:2-1",1994,1000,102.5066681
"CL:F-100-2:2-1",1995,149.9938815,1
"CL:F-100-2:2-1",1996,149.9938815,2
"CL:F-100-2:2-1",1997,149.9938815,3
"CL:F-100-2:2-1",1998,149.9938815,4
"CL:F-100-2:2-1",1999,149.9938815,5
"CL:F-100-2:2-2",2000,349.8198439,6
"CL:F-100-2:2-2",2001,349.8198439,7
"CL:F-100-2:2-2",2002,349.8198439,8
"CL:F-100-2:2-2",2003,349.8198439,9
"CL:F-100-2:2-2",2005,349.8198439,11
"CL:F-100-2:2-2",2006,349.8198439,12
"CL:F-100-2:2-2",2007,349.8198439,13
"CL:F-100-2:2-2",2008,349.8198439,14
"CL:F-100-2:2-2",2009,349.8198439,15
"CL:F-100-2:2-2",2010,349.8198439,16
"CL:F-100-2:2-2",2011,349.8198439,17
"CL:F-100-2:2-2",2012,349.8198439,18
"CL:F-100-2:2-2",2014,349.8198439,20
"CL:F-100-2:2-2",1993,962.4940245,102.5066681
"CL:F-100-2:2-2",1994,962.4940245,102.5066681
"CL:F-100-2:2-2",1995,349.8198439,1
"CL:F-100-2:2-2",1996,349.8198439,2
"CL:F-100-2:2-2",1997,349.8198439,3
"CL:F-100-2:2-2",1998,349.8198439,4
"CL:F-100-2:2-2",1999,349.8198439,5
"CL:F-100-2:2-3",2000,274.7673813,6
"CL:F-100-2:2-3",2001,274.7673813,7
"CL:F-100-2:2-3",2002,274.7673813,8
"CL:F-100-2:2-3",2003,274.7673813,9
"CL:F-100-2:2-3",2005,274.7673813,11
"CL:F-100-2:2-3",2006,274.7673813,12
"CL:F-100-2:2-3",2007,274.7673813,13
"CL:F-100-2:2-3",2008,274.7673813,14
"CL:F-100-2:2-3",2009,274.7673813,15
"CL:F-100-2:2-3",2010,274.7673813,16
"CL:F-100-2:2-3",2011,274.7673813,17
"CL:F-100-2:2-3",2012,274.7673813,18
"CL:F-100-2:2-3",2014,274.7673813,20
"CL:F-100-2:2-3",1993,782.2898396,102.5066681
"CL:F-100-2:2-3",1994,782.2898396,102.5066681
"CL:F-100-2:2-3",1995,274.7673813,1
"CL:F-100-2:2-3",1996,274.7673813,2
"CL:F-100-2:2-3",1997,274.7673813,3
"CL:F-100-2:2-3",1998,274.7673813,4
"CL:F-100-2:2-3",1999,274.7673813,5
"CL:F-100-2:2-4",2000,75.49546955,6
"CL:F-100-2:2-4",2001,75.49546955,7
"CL:F-100-2:2-4",2002,75.49546955,8
"CL:F-100-2:2-4",2003,75.49546955,9
"CL:F-100-2:2-4",2005,75.49546955,11
"CL:F-100-2:2-4",2006,75.49546955,12
"CL:F-100-2:2-4",2007,75.49546955,13
"CL:F-100-2:2-4",2008,75.49546955,14
"CL:F-100-2:2-4",2009,75.49546955,15
"CL:F-100-2:2-4",2010,75.49546955,16
"CL:F-100-2:2-4",2011,75.49546955,17
"CL:F-100-2:2-4",2012,75.49546955,18
"CL:F-100-2:2-4",2014,75.49546955,20
"CL:F-100-2:2-4",1993,614.3786292,102.5066681
"CL:F-100-2:2-4",1994,614.3786292,102.5066681
"CL:F-100-2:2-4",1995,75.49546955,1
"CL:F-100-2:2-4",1996,75.49546955,2
"CL:F-100-2:2-4",1997,75.49546955,3
"CL:F-100-2:2-4",1998,75.49546955,4
"CL:F-100-2:2-4",1999,75.49546955,5
"CL:F-100-2:3-1",2000,126.7310486,6
"CL:F-100-2:3-1",2001,126.7310486,7
"CL:F-100-2:3-1",2002,126.7310486,8
"CL:F-100-2:3-1",2003,126.7310486,9
"CL:F-100-2:3-1",2005,126.7310486,11
"CL:F-100-2:3-1",2006,126.7310486,12
"CL:F-100-2:3-1",2007,126.7310486,13
"CL:F-100-2:3-1",2008,126.7310486,14
"CL:F-100-2:3-1",2009,126.7310486,15
"CL:F-100-2:3-1",2010,126.7310486,16
"CL:F-100-2:3-1",2011,126.7310486,17
"CL:F-100-2:3-1",2012,126.7310486,18
"CL:F-100-2:3-1",2014,126.7310486,20
"CL:F-100-2:3-1",1993,1000,102.5066681
"CL:F-100-2:3-1",1994,1000,102.5066681
"CL:F-100-2:3-1",1995,126.7310486,1
"CL:F-100-2:3-1",1996,126.7310486,2
"CL:F-100-2:3-1",1997,126.7310486,3
"CL:F-100-2:3-1",1998,126.7310486,4
"CL:F-100-2:3-1",1999,126.7310486,5
"CL:F-100-2:3-2",2000,300.2100997,6
"CL:F-100-2:3-2",2001,300.2100997,7
"CL:F-100-2:3-2",2002,300.2100997,8
"CL:F-100-2:3-2",2003,300.2100997,9
"CL:F-100-2:3-2",2005,300.2100997,11
"CL:F-100-2:3-2",2006,300.2100997,12
"CL:F-100-2:3-2",2007,300.2100997,13
"CL:F-100-2:3-2",2008,300.2100997,14
"CL:F-100-2:3-2",2009,300.2100997,15
"CL:F-100-2:3-2",2010,300.2100997,16
"CL:F-100-2:3-2",2011,300.2100997,17
"CL:F-100-2:3-2",2012,300.2100997,18
"CL:F-100-2:3-2",2014,300.2100997,20
"CL:F-100-2:3-2",1993,869.0519575,102.5066681
"CL:F-100-2:3-2",1994,869.0519575,102.5066681
"CL:F-100-2:3-2",1995,300.2100997,1
"CL:F-100-2:3-2",1996,300.2100997,2
"CL:F-100-2:3-2",1997,300.2100997,3
"CL:F-100-2:3-2",1998,300.2100997,4
"CL:F-100-2:3-2",1999,300.2100997,5
"CL:F-100-2:3-3",2000,266.0121405,6
"CL:F-100-2:3-3",2001,266.0121405,7
"CL:F-100-2:3-3",2002,266.0121405,8
"CL:F-100-2:3-3",2003,266.0121405,9
"CL:F-100-2:3-3",2005,266.0121405,11
"CL:F-100-2:3-3",2006,266.0121405,12
"CL:F-100-2:3-3",2007,266.0121405,13
"CL:F-100-2:3-3",2008,266.0121405,14
"CL:F-100-2:3-3",2009,266.0121405,15
"CL:F-100-2:3-3",2010,266.0121405,16
"CL:F-100-2:3-3",2011,266.0121405,17
"CL:F-100-2:3-3",2012,266.0121405,18
"CL:F-100-2:3-3",2014,266.0121405,20
"CL:F-100-2:3-3",1993,702.404274,102.5066681
"CL:F-100-2:3-3",1994,702.404274,102.5066681
"CL:F-100-2:3-3",1995,266.0121405,1
"CL:F-100-2:3-3",1996,266.0121405,2
"CL:F-100-2:3-3",1997,266.0121405,3
"CL:F-100-2:3-3",1998,266.0121405,4
"CL:F-100-2:3-3",1999,266.0121405,5
"CL:F-100-2:3-4",2000,66.62611218,6.229301186
"CL:F-100-2:3-4",2001,66.62611218,7.229301186
"CL:F-100-2:3-4",2002,66.62611218,8.229301186
"CL:F-100-2:3-4",2003,66.62611218,9.229301186
